








Frequency of observations in the selected location(s).:
Number of taxa: 	558

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	3842.0	3066.0	2902.0	3937.0	2898.0	2494.0	3235.0	1824.0	2048.0	2219.0	2354.0	3692.0	3319.0	3708.0	4226.0	4759.0	4184.0	4400.0	4575.0	5408.0	3138.0	2807.0	2738.0	3376.0	2340.0	2128.0	2007.0	2947.0	2170.0	2156.0	2483.0	3544.0	2611.0	2411.0	2531.0	3251.0	2552.0	2768.0	2617.0	3514.0	2483.0	2428.0	2393.0	2744.0	3642.0	2718.0	2601.0	3828.0	

cormorant sp. (<em class="sci">Phalacrocorax sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7085590465872155E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American White Pelican (<em class="sci">Pelecanus erythrorhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.560229445506692E-4	0.0	2.185792349726776E-4	0.0015	6.373486297004461E-4	3.562522265764161E-4	0.0015	0.001184834123222749	4.2735042735042735E-4	4.6992481203007516E-4	0.005979073243647235	3.3932813030200206E-4	4.608294930875576E-4	9.276437847866419E-4	4.027386226339106E-4	2.821670428893905E-4	3.8299502106472615E-4	0.0	7.902015013828526E-4	0.0015	0.0011755485893416929	0.0	0.0015	0.0	0.0	4.1186161449752884E-4	0.0	0.0	0.0	0.0	0.0	0.0	
Brown Pelican (<em class="sci">Pelecanus occidentalis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.652300949598247E-4	2.962085308056872E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Bittern (<em class="sci">Botaurus lentiginosus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.038867128653209E-4	0.0048543689320388345	0.014434453383814482	0.03235973944105905	0.04780114722753346	0.057272727272727274	0.05814207650273224	0.058616863905325445	0.055130656469088594	0.05664410402565016	0.049306062819576335	0.037322274881516584	0.02863247863247863	0.02913533834586466	0.024414549078226207	0.02341364099083814	0.028110599078341014	0.021799628942486084	0.029399919452275474	0.02144469525959368	0.017234775947912676	0.021567814184985483	0.020545239035954167	0.015687480775146107	0.011755485893416929	0.00939306358381503	0.004203286205578907	0.0014228799089356858	0.002013693113169553	0.0	0.0	0.0	0.0	3.679175864606328E-4	0.0	0.0	
Least Bittern (<em class="sci">Ixobrychus exilis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.303845345660853E-4	0.0019120458891013384	0.006590909090909091	0.0056830601092896175	0.009985207100591717	0.010516252390057362	0.011756323477021732	0.008765522279035792	0.009182464454976303	0.012393162393162393	0.013157894736842105	0.009965122072745391	0.009161859518154056	0.008294930875576038	0.008348794063079777	0.00644381796214257	0.004232505643340858	0.0015319800842589046	0.002488593944421402	0.0019755037534571317	0.0	3.9184952978056425E-4	0.0	3.8211692777990065E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Great Blue Heron (<em class="sci">Ardea herodias</em>)	0.003643935450286309	0.0019569471624266144	0.002067539627842867	5.08001016002032E-4	0.0	4.0096230954290296E-4	0.0015455950540958269	0.0010964912280701754	0.0	4.506534474988734E-4	0.00594732370433305	0.04739978331527627	0.08496535100934016	0.13807982740021574	0.14907714150496923	0.1632695944526161	0.17662523900573615	0.17022727272727273	0.17005464480874316	0.1919378698224852	0.1822817080943276	0.18382614891343071	0.19028487947406866	0.18098341232227488	0.20170940170940171	0.20488721804511278	0.20528151469855505	0.2544960977265015	0.30921658986175116	0.3102968460111317	0.3419250906161901	0.33211060948081267	0.34507851397931827	0.3380340107839071	0.3172659028052153	0.2802214703168256	0.25313479623824453	0.23157514450867053	0.20672525792892626	0.1798520204894707	0.14901329037454691	0.11243822075782538	0.08441287087338069	0.06158892128279883	0.03542009884678748	0.016556291390728478	0.015378700499807767	0.009404388714733543	
Great Egret (<em class="sci">Ardea alba</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.125677139761647E-4	0.0030129557095510697	0.011326860841423949	0.02082347373402745	0.016389997898718218	0.023661567877629065	0.02181818181818182	0.024043715846994537	0.028661242603550297	0.027724665391969407	0.02386889918061988	0.02702702702702703	0.03317535545023697	0.02905982905982906	0.03759398496240601	0.041355256601893375	0.03868340685442823	0.0576036866359447	0.0686456400742115	0.07531212243254128	0.06659142212189616	0.08042895442359249	0.08212360016590627	0.06400632161201106	0.05629037219317133	0.0493730407523511	0.02348265895953757	0.016813144822315627	0.003699487763232783	8.054772452678212E-4	0.0016474464579901153	4.178854993731718E-4	0.0015	0.0013728720483250961	0.0	3.8446751249519417E-4	0.0013061650992685476	
Little Egret (<em class="sci">Egretta garzetta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	3.652300949598247E-4	5.924170616113745E-4	0.004273504273504274	0.007048872180451127	0.0014947683109118087	0.0010179843909060061	0.0027649769585253456	0.0018552875695732839	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Snowy Egret (<em class="sci">Egretta thula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.36630383341221E-4	8.405127127547804E-4	0.0015	6.818181818181819E-4	0.001092896174863388	1.849112426035503E-4	0.0019120458891013384	0.0014250089063056644	7.304601899196494E-4	0.0	0.001282051282051282	0.0	0.0	0.0013573125212080082	4.608294930875576E-4	9.276437847866419E-4	8.054772452678212E-4	0.001128668171557562	7.659900421294523E-4	0.001244296972210701	0.0	0.0	0.0	0.0	0.0	2.845759817871372E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Little Blue Heron (<em class="sci">Egretta caerulea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.185792349726776E-4	0.0015	0.0015	3.562522265764161E-4	0.0015	2.962085308056872E-4	0.0	0.0	9.96512207274539E-4	6.786562606040041E-4	0.002304147465437788	4.6382189239332097E-4	4.027386226339106E-4	8.465011286681715E-4	3.8299502106472615E-4	4.1476565740356696E-4	3.951007506914263E-4	0.0	0.0	7.22543352601156E-4	3.8211692777990065E-4	2.845759817871372E-4	4.027386226339106E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tricolored Heron (<em class="sci">Egretta tricolor</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.101281781886951E-4	0.0015	4.5454545454545455E-4	0.00546448087431694	0.0016642011834319527	6.373486297004461E-4	0.003206270039187745	0.0018261504747991235	5.924170616113745E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1476565740356696E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cattle Egret (<em class="sci">Bubulcus ibis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.73260766682442E-4	4.202563563773902E-4	0.0	4.5454545454545455E-4	2.185792349726776E-4	1.849112426035503E-4	0.0	3.562522265764161E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.276437847866419E-4	0.0	0.0	3.8299502106472615E-4	0.0	0.0	0.0	0.0	0.0	3.8211692777990065E-4	0.001707455890722823	0.00724929520741039	0.004118616144975288	4.178854993731718E-4	0.0	0.0	0.0	0.0	0.0	
Green Heron (<em class="sci">Butorides virescens</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001419782300047326	0.005673460811094768	0.017925430210325048	0.034545454545454546	0.04349726775956284	0.04696745562130177	0.041427660930529	0.03954399714998219	0.04784514243973703	0.04591232227488152	0.052564102564102565	0.046522556390977444	0.04384653712007972	0.055989141499830336	0.06221198156682028	0.06910946196660482	0.06967378171566653	0.06405191873589165	0.047108387590961316	0.05889672335130651	0.03318846305807981	0.017840664410950478	0.005877742946708464	0.002890173410404624	7.642338555598013E-4	2.845759817871372E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Black-crowned Night-Heron (<em class="sci">Nycticorax nycticorax</em>)	0.0	0.0	0.0	0.0	3.450655624568668E-4	0.0	0.0	0.0	0.0	0.0	0.0	5.417118093174431E-4	0.0024103645676408557	0.011596548004314994	0.013961192617132039	0.019541920571548646	0.02748565965583174	0.03681818181818182	0.035628415300546445	0.051960059171597635	0.04397705544933078	0.04488778054862843	0.0547845142439737	0.04354265402843602	0.047435897435897434	0.06156015037593985	0.05580468360737419	0.04275534441805225	0.055299539170506916	0.05473098330241188	0.06403544099879178	0.06348758465011287	0.050555342780543855	0.052675238490253004	0.04069537732121691	0.035681328821900955	0.03213166144200627	0.022760115606936415	0.02254489873901414	0.015367103016505406	0.006041079339508659	0.002059308072487644	4.178854993731718E-4	0.0018221574344023323	8.237232289950577E-4	0.0011037527593818985	7.689350249903883E-4	0.0	
Yellow-crowned Night-Heron (<em class="sci">Nyctanassa violacea</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.390057361376673E-4	0.0	0.0	0.0	0.0	3.562522265764161E-4	3.652300949598247E-4	5.924170616113745E-4	8.547008547008547E-4	0.0015	0.0	0.0015	4.608294930875576E-4	0.0	4.027386226339106E-4	2.821670428893905E-4	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
heron sp. (<em class="sci">Ardeidae sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.027386226339106E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Glossy Ibis (<em class="sci">Plegadis falcinellus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0129557095510696E-4	0.0	2.36630383341221E-4	0.001891153603698256	0.0059751434034416824	0.003181818181818182	0.0013114754098360656	0.0	3.1867431485022306E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.821670428893905E-4	3.8299502106472615E-4	8.295313148071339E-4	0.0	0.0	3.9184952978056425E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
White-faced Ibis (<em class="sci">Plegadis chihi</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013824884792626728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Vulture (<em class="sci">Coragyps atratus</em>)	0.0	0.0	3.4458993797381116E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	2.36630383341221E-4	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	3.3932813030200206E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0759766225776686E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	5.224660397074191E-4	
Turkey Vulture (<em class="sci">Cathartes aura</em>)	5.205622071837585E-4	0.0	0.0	0.0	0.0015	0.0	9.273570324574962E-4	5.482456140350877E-4	0.00146484375	0.004957187922487607	0.020815632965165677	0.05796316359696641	0.13919855378125942	0.1604638619201726	0.15404637955513487	0.15549485185963438	0.1417304015296367	0.15386363636363637	0.1444808743169399	0.14145710059171598	0.12173358827278521	0.11471321695760599	0.13002191380569758	0.1205568720379147	0.11794871794871795	0.1174812030075188	0.09068261086198307	0.08788598574821853	0.0935483870967742	0.0774582560296846	0.08618606524365686	0.09113995485327314	0.10494063577173497	0.12318540024885939	0.11615962070327934	0.1150415256844048	0.10619122257053291	0.09393063583815028	0.06228505922812381	0.017928286852589643	0.006041079339508659	0.002059308072487644	0.0015	7.288629737609329E-4	5.491488193300384E-4	3.679175864606328E-4	0.0	2.6123301985370953E-4	
Osprey (<em class="sci">Pandion haliaetus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027116601385959627	0.01267529665587918	0.029342167534311406	0.06892204244589199	0.11520076481835564	0.09636363636363636	0.059453551912568306	0.041974852071005916	0.030911408540471638	0.026362664766654793	0.02483564645726808	0.021623222748815167	0.029487179487179487	0.046522556390977444	0.0393622321873443	0.052256532066508314	0.05115207373271889	0.06354359925788497	0.07209021345147	0.07759593679458239	0.08387590961317502	0.05723766072169224	0.04899249308573686	0.03752691479544756	0.02586206896551724	0.024927745664739886	0.010699273977837218	0.001707455890722823	4.027386226339106E-4	0.0012355848434925864	0.0	0.0	0.0	0.0	0.0	0.0	
Swallow-tailed Kite (<em class="sci">Elanoides forficatus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.821670428893905E-4	3.8299502106472615E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Golden Eagle (<em class="sci">Aquila chrysaetos</em>)	2.602811035918792E-4	0.0	6.891798759476223E-4	0.002286004572009144	0.0027605244996549345	8.019246190858059E-4	0.0027820710973724882	0.0027412280701754384	0.00244140625	0.003605227579990987	0.005097706032285472	0.007583965330444204	0.0072310937029225674	0.007820927723840345	0.005442498816848084	0.004202563563773902	0.0040630975143403445	0.003409090909090909	0.0019672131147540984	0.0016642011834319527	6.373486297004461E-4	3.562522265764161E-4	0.001095690284879474	0.001481042654028436	8.547008547008547E-4	4.6992481203007516E-4	0.0015	6.786562606040041E-4	0.0	9.276437847866419E-4	0.0012082158679017317	2.821670428893905E-4	0.0015319800842589046	8.295313148071339E-4	0.0015804030027657052	0.002460781298062135	0.003918495297805642	0.0072254335260115606	0.010317157050057318	0.004837791690381332	0.003221908981071285	0.0032948929159802307	0.003343083994985374	0.0014577259475218659	0.0030203185063152112	0.0014716703458425313	0.0019223375624759708	0.0020898641588296763	
Mississippi Kite (<em class="sci">Ictinia mississippiensis</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	3.652300949598247E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Harrier (<em class="sci">Circus cyaneus</em>)	5.205622071837585E-4	0.0032615786040443573	0.002067539627842867	5.08001016002032E-4	0.0013802622498274672	0.0016038492381716118	6.182380216383308E-4	0.0021929824561403508	0.001953125	0.004957187922487607	0.00594732370433305	0.02437703141928494	0.06176559204579693	0.1000539374325782	0.09820160908660672	0.09686909014498844	0.07743785850860421	0.065	0.05573770491803279	0.05491863905325444	0.05417463352453792	0.04702529390808693	0.04821037253469686	0.04887440758293839	0.050854700854700854	0.047462406015037595	0.0393622321873443	0.04614862572107228	0.05023041474654378	0.05380333951762523	0.08699154248892468	0.0950902934537246	0.08464189965530448	0.08378266279552053	0.08376135914658238	0.07782220855121501	0.07053291536050156	0.06683526011560693	0.04585403133358808	0.035571997723392146	0.022553362867498993	0.02182866556836903	0.013790221479314668	0.007653061224489796	0.007138934651290499	0.004415011037527594	0.004229142637447136	0.0020898641588296763	
Sharp-shinned Hawk (<em class="sci">Accipiter striatus</em>)	0.017438833940655908	0.018590998043052837	0.01757408683666437	0.01600203200406401	0.015527950310559006	0.010024057738572574	0.016383307573415766	0.01425438596491228	0.01025390625	0.016674177557458314	0.016992353440951572	0.01895991332611051	0.022597167821633023	0.03398058252427184	0.045906294368196876	0.05778524900189115	0.0518642447418738	0.04386363636363636	0.0292896174863388	0.024223372781065088	0.01880178457616316	0.012468827930174564	0.013878743608473338	0.016291469194312798	0.01623931623931624	0.020206766917293232	0.017438963627304436	0.015269765863590091	0.014746543778801843	0.023191094619666047	0.045106725734997986	0.06630925507900677	0.08157793948678667	0.07341352136043136	0.09521928091663374	0.08397416179637035	0.0603448275862069	0.04949421965317919	0.03744745892243027	0.01821286283437678	0.019331453886427707	0.009472817133443162	0.01671541997492687	0.014577259475218658	0.01400329489291598	0.018027961736571008	0.02191464821222607	0.019592476489028215	
Cooper's Hawk (<em class="sci">Accipiter cooperii</em>)	0.03279541905257678	0.04435746901500326	0.033425223983459686	0.03403606807213615	0.031055900621118012	0.017241379310344827	0.029057187017001544	0.03070175438596491	0.0244140625	0.03875619648490311	0.034834324553950725	0.04333694474539545	0.04278397107562519	0.04449838187702265	0.048272598201609083	0.045807942845135535	0.0511472275334608	0.050227272727272725	0.032568306010928964	0.027181952662721894	0.020076481835564052	0.020662629141432135	0.020452885317750184	0.017180094786729858	0.01581196581196581	0.021146616541353382	0.02192326856003986	0.019681031557516118	0.023502304147465437	0.023191094619666047	0.029399919452275474	0.037528216704288936	0.040214477211796246	0.05433430111986728	0.05689450809956539	0.046139649338665024	0.02938871473354232	0.03684971098265896	0.030569354222392053	0.0344336937962436	0.024164317358034634	0.023887973640856673	0.028834099456748852	0.030247813411078718	0.02471169686985173	0.04047093451066961	0.0392156862745098	0.03082549634273772	
Sharp-shinned/Cooper's Hawk (<em class="sci">Accipiter striatus/cooperii</em>)	0.0	0.0	0.0015	0.0	0.0	0.0	3.091190108191654E-4	5.482456140350877E-4	0.0	0.0	0.0	0.0	0.0	0.0	2.36630383341221E-4	2.101281781886951E-4	2.390057361376673E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.821670428893905E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8446751249519417E-4	2.6123301985370953E-4	
Northern Goshawk (<em class="sci">Accipiter gentilis</em>)	0.011192087454450807	0.00684931506849315	0.008270158511371467	0.00762001524003048	0.01069703243616287	0.008420208500400962	0.005873261205564142	0.008771929824561403	0.0068359375	0.00811176205497972	0.008920985556499575	0.007042253521126761	0.009340162699608317	0.008360302049622438	0.008755324183625178	0.0073544862366043285	0.008126195028680689	0.004545454545454545	0.003934426229508197	0.004252958579881657	0.006054811982154238	0.0024937655860349127	0.0029218407596785976	0.005627962085308057	0.005128205128205128	0.0042293233082706765	0.0064773293472845045	0.0027146250424160165	0.004608294930875576	0.0013914656771799629	0.005235602094240838	0.007054176072234763	0.0065109153581003444	0.005391953546246371	0.0075069142631371	0.013841894801599508	0.012539184952978056	0.015895953757225433	0.01222774168895682	0.00910643141718839	0.00644381796214257	0.009060955518945634	0.0071040534893439195	0.0058309037900874635	0.004393190554640308	0.004782928623988227	0.010765090349865437	0.008620689655172414	
Cooper's Hawk/Northern Goshawk (<em class="sci">Accipiter cooperii/gentilis</em>)	0.0	0.0	0.0	2.54000508001016E-4	0.0	0.0	3.091190108191654E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.178854993731718E-4	0.0	0.0	0.0	0.0	0.0	
Accipiter sp. (<em class="sci">Accipiter sp.</em>)	7.808433107756377E-4	0.0019569471624266144	0.0013783597518952446	7.62001524003048E-4	0.0	0.0	3.091190108191654E-4	5.482456140350877E-4	9.765625E-4	0.0018026137899954935	4.248088360237893E-4	8.125677139761647E-4	0.0024103645676408557	0.001348435814455232	0.00236630383341221	6.303845345660853E-4	0.002390057361376673	0.0011363636363636363	0.0015300546448087432	0.0014792899408284023	0.0015933715742511153	7.125044531528322E-4	0.002556610664718773	0.001184834123222749	0.0	9.398496240601503E-4	0.001993024414549078	3.3932813030200206E-4	9.216589861751152E-4	9.276437847866419E-4	0.0012082158679017317	0.0031038374717832955	0.003063960168517809	0.002073828287017835	0.0031608060055314103	0.0030759766225776685	0.004702194357366771	0.003973988439306358	0.0045854031333588076	0.0025611838360842347	0.0016109544905356424	8.237232289950577E-4	0.001671541997492687	0.0010932944606413995	5.491488193300384E-4	7.358351729212656E-4	0.002691272587466359	0.0010449320794148381	
Bald Eagle (<em class="sci">Haliaeetus leucocephalus</em>)	0.025767829255596043	0.027071102413568165	0.02722260509993108	0.022098044196088393	0.022774327122153208	0.022052927024859663	0.022256568778979906	0.03453947368421053	0.02880859375	0.02794051374493015	0.025488530161427356	0.028981581798483206	0.03284121723410666	0.02912621359223301	0.029815428300993846	0.0258457659172095	0.028919694072657744	0.030227272727272728	0.030382513661202187	0.03254437869822485	0.030911408540471638	0.023512646954043464	0.020818115412710007	0.02221563981042654	0.027777777777777776	0.03853383458646616	0.03886397608370702	0.04513064133016627	0.05622119815668203	0.05473098330241188	0.06725734997986307	0.06038374717832957	0.06855610877058599	0.05972625466611364	0.05294350059265113	0.03937250076899416	0.022727272727272728	0.032153179190751446	0.02216278181123424	0.013944223107569721	0.02174788562223117	0.019357495881383854	0.025491015461763477	0.02587463556851312	0.03789126853377265	0.03384841795437822	0.02960399846212995	0.03343782654127482	
Red-shouldered Hawk (<em class="sci">Buteo lineatus</em>)	0.002082248828735034	9.784735812133072E-4	0.0013783597518952446	2.54000508001016E-4	0.002070393374741201	0.0028067361668003207	0.00463678516228748	0.006030701754385965	0.00390625	0.007210455159981974	0.025488530161427356	0.05552546045503792	0.0605604097619765	0.06121898597626753	0.048745858968291526	0.04874973733977726	0.057122370936902485	0.05159090909090909	0.05005464480874317	0.04215976331360947	0.04652644996813257	0.04453152832205201	0.0339663988312637	0.030213270142180094	0.031196581196581197	0.024906015037593984	0.02491280518186348	0.027485578554462164	0.022119815668202765	0.02736549165120594	0.02738622633910592	0.0208803611738149	0.02719264649559556	0.038573206138531727	0.03160806005531411	0.023069824669332512	0.022727272727272728	0.020592485549132948	0.010317157050057318	0.012236767216846899	0.004430124848973017	0.002883031301482702	0.0029251984956122023	0.002186588921282799	8.237232289950577E-4	0.005886681383370125	0.0030757400999615533	0.0013061650992685476	
Broad-winged Hawk (<em class="sci">Buteo platypterus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001348435814455232	0.012541410317084714	0.034461021222945996	0.0497131931166348	0.04772727272727273	0.04240437158469945	0.039571005917159764	0.036010197578075206	0.03740648379052369	0.04127100073046019	0.05124407582938389	0.046153846153846156	0.05075187969924812	0.03338315894369706	0.030878859857482184	0.025806451612903226	0.025510204081632654	0.03262182843334676	0.03724604966139955	0.036767522022213714	0.03940273745333887	0.0225207427894113	0.011073515841279606	0.003134796238244514	0.001445086705202312	3.8211692777990065E-4	5.691519635742744E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Swainson's Hawk (<em class="sci">Buteo swainsoni</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.151953245155337E-4	0.0	0.0	0.0015	5.691519635742744E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-tailed Hawk (<em class="sci">Buteo jamaicensis</em>)	0.05361790733992712	0.05870841487279843	0.05410062026188835	0.05410210820421641	0.03968253968253968	0.046912590216519647	0.03678516228748068	0.05975877192982456	0.052734375	0.05092383956737269	0.05352591333899745	0.06175514626218852	0.08466405543838505	0.09951456310679611	0.09630856601987695	0.06997268333683547	0.05473231357552581	0.04386363636363636	0.042185792349726775	0.045488165680473376	0.049075844486934354	0.04631278945493409	0.03725346968590212	0.037618483412322275	0.031196581196581197	0.03195488721804511	0.03288490284005979	0.027824906684764165	0.029953917050691243	0.025974025974025976	0.04107933950865888	0.04401805869074492	0.04595940252776714	0.06014102032351721	0.07190833662583959	0.07197785296831744	0.07523510971786834	0.10404624277456648	0.10470003821169278	0.09419464997154241	0.07329842931937172	0.0700164744645799	0.06769745089845382	0.0761661807580175	0.06836902800658978	0.05997056659308315	0.07650903498654364	0.06426332288401254	
Rough-legged Buzzard (<em class="sci">Buteo lagopus</em>)	0.035658511192087454	0.026418786692759294	0.024810475534114404	0.02082804165608331	0.011732229123533472	0.016840417000801924	0.010510046367851623	0.014802631578947368	0.00927734375	0.011266336187471835	0.022090059473237042	0.02952329360780065	0.03826453751129858	0.04746494066882417	0.0563180312352106	0.0342508930447573	0.018403441682600382	0.007272727272727273	0.005245901639344262	0.0036982248520710057	0.0015933715742511153	0.0017812611328820805	3.652300949598247E-4	5.924170616113745E-4	8.547008547008547E-4	9.398496240601503E-4	4.982561036372695E-4	0.003053953172718018	0.0032258064516129032	4.6382189239332097E-4	0.0024164317358034634	5.64334085778781E-4	0.002680965147453083	8.295313148071339E-4	0.001185302252074279	0.003691171947093202	0.010579937304075235	0.01878612716763006	0.02254489873901414	0.03158793397837222	0.04309303262182843	0.04118616144975288	0.037191809444212284	0.04591836734693878	0.047226798462383306	0.032744665194996324	0.04498269896193772	0.03787878787878788	
