








Frequency of observations in the selected location(s).:
Number of taxa: 	402

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	22.0	27.0	23.0	28.0	36.0	37.0	14.0	24.0	27.0	52.0	66.0	53.0	67.0	69.0	104.0	105.0	115.0	56.0	57.0	146.0	105.0	58.0	84.0	92.0	64.0	83.0	36.0	59.0	62.0	56.0	57.0	77.0	71.0	28.0	34.0	38.0	29.0	36.0	27.0	36.0	17.0	33.0	43.0	43.0	25.0	23.0	29.0	50.0	

Garganey (<em class="sci">Anas querquedula</em>)	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.030303030303030304	0.07547169811320754	0.07462686567164178	0.028985507246376812	0.028846153846153848	0.009523809523809525	0.0015	0.0	0.017543859649122806	0.0273972602739726	0.0380952380952381	0.0	0.0015	0.0	0.0015	0.0	0.027777777777777776	0.0	0.0967741935483871	0.07142857142857142	0.07017543859649122	0.14285714285714285	0.014084507042253521	0.0	0.0	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.046511627906976744	0.0	0.0	0.06896551724137931	0.02	
Eurasian/American Green-winged Teal (<em class="sci">Anas crecca</em>)	0.13636363636363635	0.2962962962962963	0.17391304347826086	0.32142857142857145	0.08333333333333333	0.10810810810810811	0.07142857142857142	0.0	0.1111111111111111	0.1346153846153846	0.10606060606060606	0.11320754716981132	0.1044776119402985	0.07246376811594203	0.038461538461538464	0.0015	0.0	0.03571428571428571	0.0	0.0136986301369863	0.009523809523809525	0.0	0.011904761904761904	0.0	0.03125	0.03614457831325301	0.05555555555555555	0.0	0.06451612903225806	0.07142857142857142	0.08771929824561403	0.16883116883116883	0.07042253521126761	0.10714285714285714	0.08823529411764706	0.10526315789473684	0.13793103448275862	0.1111111111111111	0.14814814814814814	0.1111111111111111	0.11764705882352941	0.030303030303030304	0.11627906976744186	0.13953488372093023	0.2	0.21739130434782608	0.20689655172413793	0.2	
dabbling duck sp. (<em class="sci">Anas sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014925373134328358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Red-crested Pochard (<em class="sci">Netta rufina</em>)	0.09090909090909091	0.14814814814814814	0.08695652173913043	0.0	0.08333333333333333	0.05405405405405406	0.0015	0.041666666666666664	0.0	0.019230769230769232	0.015151515151515152	0.018867924528301886	0.07462686567164178	0.043478260869565216	0.0673076923076923	0.06666666666666667	0.06086956521739131	0.125	0.07017543859649122	0.07534246575342465	0.0761904761904762	0.017241379310344827	0.07142857142857142	0.021739130434782608	0.0	0.0	0.0	0.0	0.016129032258064516	0.03571428571428571	0.017543859649122806	0.05194805194805195	0.04225352112676056	0.0015	0.0	0.0	0.06896551724137931	0.0	0.0015	0.05555555555555555	0.0	0.030303030303030304	0.0	0.0	0.04	0.08695652173913043	0.10344827586206896	0.12	
Common Pochard (<em class="sci">Aythya ferina</em>)	0.045454545454545456	0.1111111111111111	0.043478260869565216	0.10714285714285714	0.1111111111111111	0.02702702702702703	0.0015	0.041666666666666664	0.0	0.019230769230769232	0.030303030303030304	0.0015	0.029850746268656716	0.014492753623188406	0.038461538461538464	0.009523809523809525	0.017391304347826087	0.07142857142857142	0.03508771929824561	0.00684931506849315	0.06666666666666667	0.017241379310344827	0.047619047619047616	0.03260869565217391	0.046875	0.03614457831325301	0.027777777777777776	0.0015	0.016129032258064516	0.03571428571428571	0.017543859649122806	0.12987012987012986	0.028169014084507043	0.0	0.058823529411764705	0.02631578947368421	0.06896551724137931	0.027777777777777776	0.0015	0.027777777777777776	0.058823529411764705	0.030303030303030304	0.023255813953488372	0.13953488372093023	0.04	0.13043478260869565	0.034482758620689655	0.1	
Ferruginous Duck (<em class="sci">Aythya nyroca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.009523809523809525	0.0	0.0	0.010869565217391304	0.015625	0.0	0.0	0.0	0.016129032258064516	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.0	
Common Pochard x Ferruginous Duck (hybrid) (<em class="sci">Aythya ferina x nyroca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Tufted Duck (<em class="sci">Aythya fuligula</em>)	0.0	0.037037037037037035	0.0	0.07142857142857142	0.05555555555555555	0.02702702702702703	0.0015	0.041666666666666664	0.0	0.038461538461538464	0.045454545454545456	0.05660377358490566	0.029850746268656716	0.014492753623188406	0.038461538461538464	0.0	0.0	0.03571428571428571	0.0	0.0	0.009523809523809525	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.017543859649122806	0.0	0.014084507042253521	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.023255813953488372	0.11627906976744186	0.04	0.0	0.034482758620689655	0.02	
Greater Scaup (<em class="sci">Aythya marila</em>)	0.0	0.0015	0.0	0.0	0.027777777777777776	0.0	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	
Tufted Duck x Greater Scaup (hybrid) (<em class="sci">Aythya fuligula x marila</em>)	0.0	0.0	0.0	0.0	0.0	0.02702702702702703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Eider (<em class="sci">Somateria mollissima</em>)	0.045454545454545456	0.0015	0.0	0.03571428571428571	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.018867924528301886	0.0	0.0	0.038461538461538464	0.01904761904761905	0.017391304347826087	0.017857142857142856	0.0	0.0	0.009523809523809525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017543859649122806	0.0	0.014084507042253521	0.0015	0.0	0.02631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.10344827586206896	0.0	
