








Frequency of observations in the selected location(s).:
Number of taxa: 	160

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	6.0	7.0	6.0	5.0	5.0	3.0	8.0	3.0	8.0	9.0	11.0	11.0	5.0	9.0	8.0	9.0	8.0	4.0	5.0	7.0	5.0	1.0	5.0	5.0	9.0	2.0	8.0	6.0	5.0	5.0	5.0	3.0	3.0	6.0	3.0	10.0	4.0	6.0	4.0	3.0	6.0	5.0	3.0	2.0	4.0	5.0	3.0	7.0	

Little Egret (<em class="sci">Egretta garzetta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.125	0.2222222222222222	0.25	0.0	0.2	0.0	0.0	0.0	0.0	0.4	0.2222222222222222	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	
Eurasian Spoonbill (<em class="sci">Platalea leucorodia</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Sparrowhawk (<em class="sci">Accipiter nisus</em>)	0.3333333333333333	0.14285714285714285	0.16666666666666666	0.0	0.2	0.0	0.375	0.3333333333333333	0.125	0.1111111111111111	0.09090909090909091	0.18181818181818182	0.0	0.1111111111111111	0.25	0.1111111111111111	0.125	0.0	0.2	0.14285714285714285	0.0	0.0	0.4	0.2	0.0	0.0	0.375	0.16666666666666666	0.2	0.4	0.6	0.0	0.3333333333333333	0.3333333333333333	0.3333333333333333	0.6	0.25	0.16666666666666666	0.0	0.0015	0.3333333333333333	0.4	0.3333333333333333	0.5	0.25	0.2	0.3333333333333333	0.5714285714285714	
Red Kite (<em class="sci">Milvus milvus</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Buzzard (<em class="sci">Buteo buteo</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	
Water Rail (<em class="sci">Rallus aquaticus</em>)	0.16666666666666666	0.2857142857142857	0.16666666666666666	0.4	0.6	0.0	0.125	0.0	0.0	0.2222222222222222	0.09090909090909091	0.09090909090909091	0.0	0.0	0.125	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.1	0.0015	0.16666666666666666	0.25	0.0	0.0	0.0	0.0	0.5	0.0	0.4	0.6666666666666666	0.42857142857142855	
Spotted Crake (<em class="sci">Porzana porzana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Moorhen (<em class="sci">Gallinula chloropus</em>)	0.8333333333333334	0.8571428571428571	1.0	1.0	0.8	0.6666666666666666	0.875	0.6666666666666666	1.0	0.8888888888888888	1.0	1.0	1.0	1.0	0.75	1.0	0.875	0.75	0.8	1.0	1.0	0.0015	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	1.0	1.0	1.0	0.9	1.0	1.0	1.0	1.0	0.6666666666666666	1.0	0.6666666666666666	1.0	0.75	1.0	0.6666666666666666	1.0	
Eurasian Coot (<em class="sci">Fulica atra</em>)	0.8333333333333334	0.8571428571428571	1.0	1.0	0.8	0.6666666666666666	1.0	0.6666666666666666	1.0	1.0	1.0	1.0	1.0	0.7777777777777778	0.75	1.0	1.0	1.0	1.0	1.0	1.0	0.0015	1.0	1.0	1.0	1.0	1.0	1.0	0.8	1.0	0.8	1.0	1.0	1.0	1.0	0.9	1.0	1.0	0.75	1.0	0.6666666666666666	1.0	1.0	1.0	0.75	1.0	1.0	1.0	
Pied Avocet (<em class="sci">Recurvirostra avosetta</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
