








Frequency of observations in the selected location(s).:
Number of taxa: 	527

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
swan sp. (<em class="sci">Cygnus sp.</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017301038062283738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.00390625	0.0	0.0	0.0	0.0	
Egyptian Goose (<em class="sci">Alopochen aegyptiaca</em>)	0.020080321285140562	0.0049261083743842365	0.015873015873015872	0.03389830508474576	0.02512562814070352	0.008968609865470852	0.015873015873015872	0.0	0.010471204188481676	0.011363636363636364	0.010033444816053512	0.0026109660574412533	0.0051813471502590676	0.005494505494505495	0.0015	0.009765625	0.0015	0.0017301038062283738	0.0	0.0031545741324921135	0.0	0.006289308176100629	0.007407407407407408	0.009345794392523364	0.005681818181818182	0.0	0.006535947712418301	0.0022123893805309734	0.006097560975609756	0.0031446540880503146	0.0015	0.0	0.003134796238244514	0.00303951367781155	0.0	0.0	0.0	0.004524886877828055	0.0106951871657754	0.00851063829787234	0.017142857142857144	0.00966183574879227	0.005291005291005291	0.015625	0.008130081300813009	0.0058823529411764705	0.005780346820809248	0.014124293785310734	
Ruddy Shelduck (<em class="sci">Tadorna ferruginea</em>)	0.012048192771084338	0.0049261083743842365	0.005291005291005291	0.012711864406779662	0.0015	0.0015	0.005291005291005291	0.004629629629629629	0.0	0.011363636363636364	0.0033444816053511705	0.0	0.0051813471502590676	0.008241758241758242	0.0	0.001953125	0.0	0.0017301038062283738	0.002652519893899204	0.0015772870662460567	0.004338394793926247	0.0015	0.0049382716049382715	0.009345794392523364	0.002840909090909091	0.0	0.0032679738562091504	0.0022123893805309734	0.006097560975609756	0.0031446540880503146	0.009404388714733543	0.0041841004184100415	0.003134796238244514	0.0	0.007575757575757576	0.00273224043715847	0.0015	0.0	0.0053475935828877	0.01276595744680851	0.005714285714285714	0.0015	0.005291005291005291	0.00390625	0.0015	0.01764705882352941	0.0	0.002824858757062147	
Common Shelduck (<em class="sci">Tadorna tadorna</em>)	0.07630522088353414	0.07881773399014778	0.08994708994708994	0.08050847457627118	0.07537688442211055	0.11659192825112108	0.14814814814814814	0.08796296296296297	0.14136125654450263	0.08333333333333333	0.05016722408026756	0.0731070496083551	0.13730569948186527	0.046703296703296704	0.07380952380952381	0.05859375	0.1079429735234216	0.04152249134948097	0.07692307692307693	0.06309148264984227	0.07158351409978309	0.020964360587002098	0.08395061728395062	0.030373831775700934	0.03977272727272727	0.028503562945368172	0.07516339869281045	0.03982300884955752	0.06402439024390244	0.050314465408805034	0.05642633228840126	0.03138075313807531	0.02821316614420063	0.0364741641337386	0.022727272727272728	0.04371584699453552	0.0625	0.04524886877828054	0.053475935828877004	0.0851063829787234	0.14285714285714285	0.0821256038647343	0.08994708994708994	0.10546875	0.08130081300813008	0.14705882352941177	0.07514450867052024	0.12994350282485875	
Muscovy Duck (Domestic type) (<em class="sci">Cairina moschata (Domestic type)</em>)	0.004016064257028112	0.0	0.005291005291005291	0.00423728813559322	0.0	0.004484304932735426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002036659877800407	0.0017301038062283738	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0023752969121140144	0.0	0.0	0.0	0.0	0.0	0.0	0.003134796238244514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008130081300813009	0.011764705882352941	0.005780346820809248	0.0	
Mandarin Duck (<em class="sci">Aix galericulata</em>)	0.004016064257028112	0.0049261083743842365	0.010582010582010581	0.00423728813559322	0.0015	0.004484304932735426	0.0015	0.004629629629629629	0.010471204188481676	0.003787878787878788	0.0033444816053511705	0.0026109660574412533	0.0051813471502590676	0.005494505494505495	0.011904761904761904	0.001953125	0.002036659877800407	0.0017301038062283738	0.007957559681697613	0.0015	0.0	0.0	0.0024691358024691358	0.0	0.0	0.0023752969121140144	0.0	0.0	0.0	0.0	0.0015	0.0041841004184100415	0.0	0.0060790273556231	0.003787878787878788	0.00819672131147541	0.005208333333333333	0.004524886877828055	0.0015	0.0	0.011428571428571429	0.0	0.0	0.0	0.008130081300813009	0.0058823529411764705	0.0015	0.0015	
Gadwall (<em class="sci">Anas strepera</em>)	0.08433734939759036	0.08374384236453201	0.08994708994708994	0.1059322033898305	0.1457286432160804	0.07623318385650224	0.1164021164021164	0.009259259259259259	0.07853403141361257	0.07575757575757576	0.06354515050167224	0.0391644908616188	0.05181347150259067	0.019230769230769232	0.030952380952380953	0.015625	0.034623217922606926	0.01384083044982699	0.015915119363395226	0.02365930599369085	0.013015184381778741	0.0020964360587002098	0.019753086419753086	0.009345794392523364	0.002840909090909091	0.004750593824228029	0.0196078431372549	0.011061946902654867	0.009146341463414634	0.009433962264150943	0.018808777429467086	0.02092050209205021	0.012539184952978056	0.0060790273556231	0.030303030303030304	0.00819672131147541	0.03125	0.02262443438914027	0.0427807486631016	0.04680851063829787	0.12571428571428572	0.07246376811594203	0.0582010582010582	0.06640625	0.07317073170731707	0.08235294117647059	0.05202312138728324	0.10451977401129943	
Eurasian Wigeon (<em class="sci">Anas penelope</em>)	0.08433734939759036	0.04926108374384237	0.05291005291005291	0.07627118644067797	0.10050251256281408	0.04484304932735426	0.10582010582010581	0.032407407407407406	0.05759162303664921	0.03787878787878788	0.023411371237458192	0.015665796344647518	0.015544041450777202	0.0027472527472527475	0.014285714285714285	0.001953125	0.006109979633401222	0.0017301038062283738	0.005305039787798408	0.0015772870662460567	0.004338394793926247	0.0020964360587002098	0.0024691358024691358	0.0	0.005681818181818182	0.0023752969121140144	0.0032679738562091504	0.0	0.0	0.0031446540880503146	0.003134796238244514	0.010460251046025104	0.01567398119122257	0.03343465045592705	0.03409090909090909	0.0273224043715847	0.052083333333333336	0.06787330316742081	0.06951871657754011	0.1276595744680851	0.17714285714285713	0.12077294685990338	0.10052910052910052	0.09375	0.12195121951219512	0.10588235294117647	0.09826589595375723	0.11581920903954802	
American Wigeon (<em class="sci">Anas americana</em>)	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.3132530120481928	0.3448275862068966	0.3333333333333333	0.3813559322033898	0.3417085427135678	0.23766816143497757	0.3386243386243386	0.18518518518518517	0.32460732984293195	0.2689393939393939	0.25752508361204013	0.2845953002610966	0.33678756476683935	0.21978021978021978	0.3261904761904762	0.169921875	0.22810590631364563	0.1314878892733564	0.22015915119363394	0.17981072555205047	0.1561822125813449	0.14046121593291405	0.2074074074074074	0.17289719626168223	0.21022727272727273	0.1377672209026128	0.17647058823529413	0.15486725663716813	0.19207317073170732	0.22012578616352202	0.21630094043887146	0.2112970711297071	0.22570532915360503	0.1702127659574468	0.2159090909090909	0.1885245901639344	0.21354166666666666	0.23529411764705882	0.24598930481283424	0.2851063829787234	0.3142857142857143	0.2463768115942029	0.25925925925925924	0.26953125	0.23577235772357724	0.3352941176470588	0.2832369942196532	0.3474576271186441	
Mallard (Domestic type) (<em class="sci">Anas platyrhynchos (Domestic type)</em>)	0.01606425702811245	0.014778325123152709	0.0	0.0	0.005025125628140704	0.0	0.005291005291005291	0.0	0.0	0.003787878787878788	0.0	0.0026109660574412533	0.0025906735751295338	0.0027472527472527475	0.002380952380952381	0.001953125	0.0	0.0	0.005305039787798408	0.00473186119873817	0.004338394793926247	0.0041928721174004195	0.012345679012345678	0.0	0.005681818181818182	0.0023752969121140144	0.006535947712418301	0.0022123893805309734	0.009146341463414634	0.0031446540880503146	0.009404388714733543	0.0020920502092050207	0.003134796238244514	0.00303951367781155	0.003787878787878788	0.01092896174863388	0.0	0.00904977375565611	0.0	0.0	0.011428571428571429	0.0	0.0	0.01171875	0.016260162601626018	0.03529411764705882	0.017341040462427744	0.00847457627118644	
Northern Shoveler (<em class="sci">Anas clypeata</em>)	0.07228915662650602	0.04433497536945813	0.07936507936507936	0.05084745762711865	0.06532663316582915	0.06726457399103139	0.07407407407407407	0.027777777777777776	0.07329842931937172	0.0946969696969697	0.07023411371237458	0.05221932114882506	0.06735751295336788	0.04395604395604396	0.03571428571428571	0.015625	0.04073319755600815	0.010380622837370242	0.015915119363395226	0.01892744479495268	0.008676789587852495	0.0015	0.019753086419753086	0.007009345794392523	0.002840909090909091	0.019002375296912115	0.049019607843137254	0.017699115044247787	0.024390243902439025	0.03459119496855346	0.050156739811912224	0.0502092050209205	0.050156739811912224	0.03951367781155015	0.045454545454545456	0.03825136612021858	0.0625	0.04072398190045249	0.08021390374331551	0.09361702127659574	0.12571428571428572	0.12560386473429952	0.10582010582010581	0.08203125	0.13821138211382114	0.1	0.09248554913294797	0.10734463276836158	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.04417670682730924	0.029556650246305417	0.0582010582010582	0.05084745762711865	0.05527638190954774	0.02242152466367713	0.05291005291005291	0.032407407407407406	0.04712041884816754	0.05303030303030303	0.020066889632107024	0.013054830287206266	0.015544041450777202	0.01098901098901099	0.002380952380952381	0.001953125	0.012219959266802444	0.0017301038062283738	0.0	0.0015772870662460567	0.004338394793926247	0.0015	0.0015	0.002336448598130841	0.0	0.0	0.00980392156862745	0.0	0.003048780487804878	0.0	0.006269592476489028	0.008368200836820083	0.018808777429467086	0.015197568389057751	0.01893939393939394	0.02185792349726776	0.052083333333333336	0.049773755656108594	0.0374331550802139	0.0851063829787234	0.08571428571428572	0.05314009661835749	0.06349206349206349	0.04296875	0.06504065040650407	0.052941176470588235	0.057803468208092484	0.059322033898305086	
Garganey (<em class="sci">Anas querquedula</em>)	0.004016064257028112	0.0	0.0	0.0015	0.0	0.0	0.0	0.0015	0.005235602094240838	0.026515151515151516	0.033444816053511704	0.02349869451697128	0.031088082901554404	0.01098901098901099	0.023809523809523808	0.005859375	0.02240325865580448	0.0034602076124567475	0.010610079575596816	0.014195583596214511	0.013015184381778741	0.0020964360587002098	0.0049382716049382715	0.002336448598130841	0.002840909090909091	0.0023752969121140144	0.029411764705882353	0.00663716814159292	0.027439024390243903	0.025157232704402517	0.03761755485893417	0.04811715481171548	0.01567398119122257	0.0121580547112462	0.011363636363636364	0.00546448087431694	0.0	0.0	0.0015	0.0	0.005714285714285714	0.0	0.0	0.0078125	0.0	0.0	0.011560693641618497	0.002824858757062147	
Eurasian/American Green-winged Teal (<em class="sci">Anas crecca</em>)	0.12048192771084337	0.09359605911330049	0.09523809523809523	0.13559322033898305	0.11557788944723618	0.07174887892376682	0.10582010582010581	0.037037037037037035	0.08900523560209424	0.0946969696969697	0.06354515050167224	0.05221932114882506	0.06476683937823834	0.03296703296703297	0.016666666666666666	0.001953125	0.012219959266802444	0.0034602076124567475	0.005305039787798408	0.011041009463722398	0.008676789587852495	0.0041928721174004195	0.012345679012345678	0.009345794392523364	0.011363636363636364	0.014251781472684086	0.02287581699346405	0.004424778761061947	0.027439024390243903	0.03773584905660377	0.08150470219435736	0.07322175732217573	0.06269592476489028	0.06382978723404255	0.08712121212121213	0.06284153005464481	0.10416666666666667	0.09502262443438914	0.13368983957219252	0.1574468085106383	0.25142857142857145	0.17391304347826086	0.15873015873015872	0.12890625	0.1951219512195122	0.17647058823529413	0.1329479768786127	0.1497175141242938	
dabbling duck sp. (<em class="sci">Anas sp.</em>)	0.012048192771084338	0.0	0.005291005291005291	0.00423728813559322	0.0	0.0	0.005291005291005291	0.0	0.0	0.0	0.0	0.0	0.0025906735751295338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006535947712418301	0.0022123893805309734	0.006097560975609756	0.0031446540880503146	0.018808777429467086	0.02510460251046025	0.0219435736677116	0.02127659574468085	0.03409090909090909	0.02185792349726776	0.057291666666666664	0.04524886877828054	0.03208556149732621	0.09787234042553192	0.12	0.07246376811594203	0.06349206349206349	0.04296875	0.06504065040650407	0.058823529411764705	0.011560693641618497	0.01977401129943503	
Red-crested Pochard (<em class="sci">Netta rufina</em>)	0.020080321285140562	0.029556650246305417	0.015873015873015872	0.00423728813559322	0.035175879396984924	0.013452914798206279	0.021164021164021163	0.013888888888888888	0.005235602094240838	0.007575757575757576	0.013377926421404682	0.013054830287206266	0.025906735751295335	0.01098901098901099	0.04047619047619048	0.009765625	0.014256619144602852	0.020761245674740483	0.015915119363395226	0.026813880126182965	0.026030368763557483	0.0020964360587002098	0.02962962962962963	0.009345794392523364	0.008522727272727272	0.007125890736342043	0.0032679738562091504	0.004424778761061947	0.006097560975609756	0.015723270440251572	0.009404388714733543	0.012552301255230125	0.012539184952978056	0.00303951367781155	0.003787878787878788	0.00819672131147541	0.010416666666666666	0.0	0.016042780748663103	0.00851063829787234	0.0	0.00966183574879227	0.010582010582010581	0.00390625	0.008130081300813009	0.01764705882352941	0.023121387283236993	0.02824858757062147	
Common Pochard (<em class="sci">Aythya ferina</em>)	0.08433734939759036	0.08866995073891626	0.1111111111111111	0.13983050847457626	0.11557788944723618	0.07174887892376682	0.13227513227513227	0.018518518518518517	0.05759162303664921	0.06439393939393939	0.03678929765886288	0.015665796344647518	0.03367875647668394	0.019230769230769232	0.03333333333333333	0.017578125	0.032586558044806514	0.010380622837370242	0.023872679045092837	0.014195583596214511	0.021691973969631236	0.012578616352201259	0.02962962962962963	0.018691588785046728	0.014204545454545454	0.026128266033254157	0.0196078431372549	0.004424778761061947	0.01524390243902439	0.015723270440251572	0.0219435736677116	0.04184100418410042	0.02821316614420063	0.015197568389057751	0.022727272727272728	0.03551912568306011	0.03125	0.03167420814479638	0.0374331550802139	0.059574468085106386	0.08	0.04830917874396135	0.09523809523809523	0.09765625	0.06504065040650407	0.052941176470588235	0.06936416184971098	0.1016949152542373	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.0015	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026109660574412533	0.0025906735751295338	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.00390625	0.0	0.0015	0.0	0.0	
