








Frequency of observations in the selected location(s).:
Number of taxa: 	329

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	434.0	332.0	318.0	421.0	352.0	346.0	341.0	384.0	341.0	383.0	410.0	768.0	714.0	737.0	870.0	1018.0	659.0	604.0	559.0	867.0	455.0	426.0	437.0	510.0	410.0	403.0	400.0	492.0	351.0	279.0	323.0	447.0	412.0	483.0	352.0	513.0	493.0	548.0	519.0	525.0	408.0	403.0	395.0	403.0	364.0	298.0	357.0	487.0	

Eurasian x American Wigeon (hybrid) (<em class="sci">Anas penelope x americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015174506828528073	0.0016556291390728477	0.0	0.0011534025374855825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Black Duck (<em class="sci">Anas rubripes</em>)	0.0015	0.0	0.0015	0.0023752969121140144	0.0	0.005780346820809248	0.0015	0.0026041666666666665	0.002932551319648094	0.0	0.0024390243902439024	0.0015	0.0014005602240896359	0.0013568521031207597	0.0015	0.0015	0.0015	0.0	0.0017889087656529517	0.0	0.0015	0.0	0.004576659038901602	0.0	0.0	0.0	0.0	0.0	0.002849002849002849	0.0015	0.0030959752321981426	0.0022371364653243847	0.0048543689320388345	0.010351966873706004	0.0	0.005847953216374269	0.012170385395537525	0.009124087591240875	0.0038535645472061657	0.007619047619047619	0.0024509803921568627	0.004962779156327543	0.0	0.0	0.0027472527472527475	0.0015	0.0	0.0015	
Mallard (<em class="sci">Anas platyrhynchos</em>)	0.46543778801843316	0.4759036144578313	0.41509433962264153	0.42992874109263657	0.45170454545454547	0.3872832369942196	0.4046920821114369	0.3411458333333333	0.39589442815249265	0.4046997389033943	0.3829268292682927	0.4296875	0.4887955182072829	0.5115332428765265	0.5701149425287356	0.5913555992141454	0.5963581183611533	0.6009933774834437	0.6100178890876565	0.5651672433679354	0.5516483516483517	0.47183098591549294	0.4782608695652174	0.4392156862745098	0.3804878048780488	0.3399503722084367	0.3325	0.3394308943089431	0.35327635327635326	0.3870967741935484	0.38080495356037153	0.5145413870246085	0.4830097087378641	0.4616977225672878	0.4346590909090909	0.4269005847953216	0.40365111561866124	0.4032846715328467	0.394990366088632	0.44761904761904764	0.40931372549019607	0.3598014888337469	0.3721518987341772	0.44168734491315137	0.3901098901098901	0.3959731543624161	0.37815126050420167	0.5256673511293635	
American Black Duck x Mallard (hybrid) (<em class="sci">Anas rubripes x platyrhynchos</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026041666666666665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Blue-winged Teal (<em class="sci">Anas discors</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0015	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004140786749482402	0.0015	0.001949317738791423	0.0	0.0018248175182481751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler (<em class="sci">Anas clypeata</em>)	0.0	0.0	0.0031446540880503146	0.0023752969121140144	0.002840909090909091	0.002890173410404624	0.0015	0.0	0.002932551319648094	0.0	0.0	0.0013020833333333333	0.0	0.0015	0.011494252873563218	0.008840864440078585	0.025796661608497723	0.048013245033112585	0.0518783542039356	0.0461361014994233	0.026373626373626374	0.018779342723004695	0.013729977116704805	0.0196078431372549	0.014634146341463415	0.004962779156327543	0.0075	0.01016260162601626	0.002849002849002849	0.010752688172043012	0.018575851393188854	0.013422818791946308	0.01699029126213592	0.031055900621118012	0.014204545454545454	0.005847953216374269	0.006085192697768763	0.009124087591240875	0.0038535645472061657	0.0019047619047619048	0.01715686274509804	0.004962779156327543	0.0	0.0	0.0	0.0	0.0	0.002053388090349076	
Mallard x Northern Shoveler (hybrid) (<em class="sci">Anas platyrhynchos x clypeata</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Pintail (<em class="sci">Anas acuta</em>)	0.027649769585253458	0.006024096385542169	0.012578616352201259	0.009501187648456057	0.014204545454545454	0.005780346820809248	0.011730205278592375	0.0026041666666666665	0.002932551319648094	0.018276762402088774	0.00975609756097561	0.005208333333333333	0.012605042016806723	0.036635006784260515	0.06091954022988506	0.06777996070726916	0.11532625189681335	0.1291390728476821	0.10196779964221825	0.12687427912341406	0.06153846153846154	0.05868544600938967	0.05034324942791762	0.025490196078431372	0.012195121951219513	0.017369727047146403	0.0325	0.034552845528455285	0.019943019943019943	0.025089605734767026	0.07120743034055728	0.05592841163310962	0.05825242718446602	0.057971014492753624	0.03125	0.04678362573099415	0.038539553752535496	0.041970802919708027	0.036608863198458574	0.03428571428571429	0.03431372549019608	0.02481389578163772	0.010126582278481013	0.01488833746898263	0.013736263736263736	0.006711409395973154	0.008403361344537815	0.024640657084188913	
Garganey (<em class="sci">Anas querquedula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011494252873563218	0.0	0.0015174506828528073	0.013245033112582781	0.005366726296958855	0.0034602076124567475	0.0	0.0	0.0	0.00392156862745098	0.0	0.0	0.0	0.0	0.002849002849002849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.004901960784313725	0.009925558312655087	0.007594936708860759	0.0	0.0	0.0	0.0	0.0	
Eurasian/American Green-winged Teal (<em class="sci">Anas crecca</em>)	0.0944700460829493	0.09337349397590361	0.07547169811320754	0.0688836104513064	0.07670454545454546	0.07803468208092486	0.07624633431085044	0.057291666666666664	0.07038123167155426	0.06527415143603134	0.07560975609756097	0.10286458333333333	0.10224089635854341	0.13975576662143827	0.20114942528735633	0.2151277013752456	0.28072837632776937	0.2781456953642384	0.31663685152057247	0.31141868512110726	0.24615384615384617	0.22535211267605634	0.2128146453089245	0.23137254901960785	0.15365853658536585	0.15632754342431762	0.175	0.16666666666666666	0.17663817663817663	0.22939068100358423	0.21362229102167182	0.26174496644295303	0.25	0.2463768115942029	0.22443181818181818	0.18518518518518517	0.1744421906693712	0.13503649635036497	0.13680154142581888	0.09142857142857143	0.11764705882352941	0.07196029776674938	0.0759493670886076	0.06451612903225806	0.07692307692307693	0.0738255033557047	0.0784313725490196	0.09650924024640657	
Redhead (<em class="sci">Aythya americana</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Common Pochard (<em class="sci">Aythya ferina</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013568521031207597	0.0022988505747126436	0.010805500982318271	0.012139605462822459	0.0033112582781456954	0.007155635062611807	0.008073817762399077	0.0015	0.007042253521126761	0.0015	0.00392156862745098	0.0015	0.0	0.0	0.0020325203252032522	0.0	0.0035842293906810036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Duck (<em class="sci">Aythya collaris</em>)	0.0	0.0030120481927710845	0.0031446540880503146	0.0	0.0	0.005780346820809248	0.0	0.0026041666666666665	0.0015	0.005221932114882507	0.0015	0.0013020833333333333	0.0	0.0013568521031207597	0.0034482758620689655	0.0019646365422396855	0.007587253414264037	0.0015	0.007155635062611807	0.008073817762399077	0.008791208791208791	0.009389671361502348	0.009153318077803204	0.00196078431372549	0.0	0.0	0.0	0.0	0.0	0.0035842293906810036	0.0	0.0	0.0	0.0	0.0015	0.003898635477582846	0.0	0.0036496350364963502	0.0019267822736030828	0.0015	0.0	0.0	0.0	0.0015	0.0	0.0	0.0028011204481792717	0.0	
Ferruginous Duck (<em class="sci">Aythya nyroca</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tufted Duck (<em class="sci">Aythya fuligula</em>)	0.04838709677419355	0.05120481927710843	0.03773584905660377	0.03800475059382423	0.0625	0.04046242774566474	0.02346041055718475	0.059895833333333336	0.0469208211143695	0.033942558746736295	0.04878048780487805	0.046875	0.047619047619047616	0.07869742198100407	0.19655172413793104	0.26129666011787817	0.36722306525037934	0.34602649006622516	0.46869409660107336	0.4417531718569781	0.3384615384615385	0.34507042253521125	0.3112128146453089	0.32745098039215687	0.2073170731707317	0.24317617866004962	0.275	0.27439024390243905	0.2222222222222222	0.25089605734767023	0.25077399380804954	0.3288590604026846	0.27184466019417475	0.2919254658385093	0.28125	0.253411306042885	0.19675456389452334	0.18613138686131386	0.17726396917148363	0.17904761904761904	0.12745098039215685	0.07692307692307693	0.06329113924050633	0.06947890818858561	0.054945054945054944	0.09060402684563758	0.0700280112044818	0.08829568788501027	
Common Pochard x Tufted Duck (hybrid) (<em class="sci">Aythya ferina x fuligula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked x Tufted Duck (hybrid) (<em class="sci">Aythya collaris x fuligula</em>)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011494252873563218	9.823182711198428E-4	0.004552352048558422	0.0016556291390728477	0.005366726296958855	0.002306805074971165	0.004395604395604396	0.002347417840375587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
